STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
154100,99999, 19530415,   54.0, 4,   30.5, 4, 1009.2, 4, 9999.9, 0,  12.4, 4,   5.0, 4,  12.0, 999.9,   68.0 ,  39.0 , 0.00I,999.9, 000000,
154100,99999, 19530416,   46.5, 4,   40.2, 4, 1009.9, 4, 9999.9, 0,   6.8, 4,   7.0, 4,  14.0, 999.9,   50.0*,  45.0*, 0.59E,999.9, 010000,
154100,99999, 19530417,   50.5, 4,   47.0, 4, 1012.6, 4, 9999.9, 0,  10.6, 4,   1.0, 4,   4.1, 999.9,   59.0 ,  45.0 , 0.55F,999.9, 010000,
154100,99999, 19530419,   56.8, 4,   40.2, 4, 1012.1, 4, 9999.9, 0,  21.0, 4,  13.0, 4,  15.9, 999.9,   64.0*,  50.0 , 0.00I,999.9, 000000,
154100,99999, 19530420,   58.5, 4,   35.5, 4, 1013.5, 4, 9999.9, 0,  18.6, 4,  14.7, 4,  16.9, 999.9,   68.0 ,  50.0 , 0.00I,999.9, 000000,
154100,99999, 19530421,   51.3, 4,   30.2, 4, 1017.2, 4, 9999.9, 0,  21.7, 4,   2.0, 4,   6.0, 999.9,   64.0 ,  32.0 , 0.00I,999.9, 000000,
154100,99999, 19530422,   52.0, 4,   30.2, 4, 1015.7, 4, 9999.9, 0,  15.5, 4,   3.0, 4,   6.0, 999.9,   64.0 ,  36.0 , 0.00I,999.9, 000000,
154100,99999, 19530423,   53.5, 4,   38.8, 4, 1015.2, 4, 9999.9, 0,  17.9, 4,   1.0, 4,   4.1, 999.9,   68.0 ,  36.0 , 0.00I,999.9, 000000,
154100,99999, 19530424,   57.2, 4,   38.3, 4, 1012.1, 4, 9999.9, 0,  18.6, 4,   0.5, 4,   1.9, 999.9,   70.0 ,  43.0 , 0.00I,999.9, 000000,
154100,99999, 19530425,   58.2, 4,   44.0, 4, 1012.4, 4, 9999.9, 0,  12.4, 4,   1.5, 4,   4.1, 999.9,   70.0*,  46.0 , 0.00I,999.9, 000000,
154100,99999, 19530426,   57.3, 4,   45.0, 4, 1010.9, 4, 9999.9, 0, 999.9, 0,   4.7, 4,  16.9, 999.9,   75.0 ,  43.0 , 0.00I,999.9, 000000,
154100,99999, 19530427,   60.3, 4,   51.8, 4, 1011.4, 4, 9999.9, 0,  10.4, 4,   2.5, 4,   8.0, 999.9,   70.0 ,  50.0 , 0.12E,999.9, 010000,
154100,99999, 19530428,   61.0, 4,   56.0, 4, 1007.8, 4, 9999.9, 0,   9.5, 4,   0.0, 4, 999.9, 999.9,   72.0 ,  55.0 , 0.09F,999.9, 010010,
154100,99999, 19530430,   55.5, 4,   45.8, 4, 1013.1, 4, 9999.9, 0,  11.7, 4,   5.0, 4,   9.9, 999.9,   59.0 ,  48.0 , 0.59E,999.9, 000000,
154100,99999, 19530501,   53.2, 4,   49.0, 4, 1015.2, 4, 9999.9, 0,  14.0, 4,   1.0, 4,   4.1, 999.9,   59.0*,  46.0 , 0.12E,999.9, 010000,
154100,99999, 19530503,   63.0, 4,   50.5, 4, 1020.7, 4, 9999.9, 0,  24.9, 4,   1.5, 4,   4.1, 999.9,   73.0 ,  48.0 , 0.00I,999.9, 000000,
154100,99999, 19530504,   63.0, 4, 9999.9, 0, 1015.9, 4, 9999.9, 0,  21.7, 4,   0.0, 4, 999.9, 999.9,   72.0*,  50.0 , 0.00I,999.9, 000000,
154100,99999, 19530506,   56.0, 4,   44.2, 4, 1006.4, 4, 9999.9, 0,  17.1, 4,   9.5, 4,  12.0, 999.9,   64.0 ,  50.0 , 0.00I,999.9, 000000,
154100,99999, 19530507,   56.0, 4,   41.2, 4, 1008.6, 4, 9999.9, 0,  21.7, 4,   4.5, 4,  12.0, 999.9,   66.0 ,  48.0 , 0.00I,999.9, 000000,
154100,99999, 19530509,   50.8, 4,   37.5, 4, 1004.0, 4, 9999.9, 0,  21.0, 4,   9.7, 4,  16.9, 999.9,   57.0 ,  45.0 , 0.04E,999.9, 000000,
154100,99999, 19530511,   47.0, 4, 9999.9, 0, 1011.2, 4, 9999.9, 0,  16.3, 4,   8.0, 4,  15.9, 999.9,   55.0 ,  41.0*,99.99 ,999.9, 010000,
154100,99999, 19530512,   53.7, 4,   34.5, 4, 1012.8, 4, 9999.9, 0,  15.5, 4,   1.0, 4,   1.9, 999.9,   68.0 ,  39.0 , 0.00I,999.9, 000000,
154100,99999, 19530513,   54.5, 4,   49.8, 4, 1009.3, 4, 9999.9, 0,  10.6, 4,   1.5, 4,   4.1, 999.9,   59.0*,  48.0 , 0.04E,999.9, 010000,
154100,99999, 19530515,   62.0, 4, 9999.9, 0, 1011.9, 4, 9999.9, 0,  17.1, 4,   7.7, 4,  16.9, 999.9,   73.0 ,  54.0 , 0.00I,999.9, 000000,
154100,99999, 19530516,   63.5, 4,   43.7, 4, 1018.9, 4, 9999.9, 0,  12.4, 4,   1.0, 4,   4.1, 999.9,   77.0 ,  45.0 , 0.00I,999.9, 000000,
154100,99999, 19530517,   68.2, 4,   47.8, 4, 1017.6, 4, 9999.9, 0,  12.7, 4,   5.0, 4,  15.9, 999.9,   81.0 ,  59.0*, 0.00I,999.9, 000000,
154100,99999, 19530518,   68.5, 4,   52.2, 4, 1017.9, 4, 9999.9, 0,  17.1, 4,   0.5, 4,   1.9, 999.9,   75.0*,  57.0 , 0.00I,999.9, 000000,
154100,99999, 19530519,   65.5, 4,   51.5, 4, 1016.3, 4, 9999.9, 0,  18.6, 4,   1.0, 4,   1.9, 999.9,   79.0 ,  52.0 , 0.02E,999.9, 000000,
154100,99999, 19530520,   63.5, 4,   52.7, 4, 1016.3, 4, 9999.9, 0,  18.6, 4,   0.5, 4,   1.9, 999.9,   77.0 ,  52.0 , 0.02E,999.9, 000000,
154100,99999, 19530522,   61.2, 4,   58.2, 4, 1018.2, 4, 9999.9, 0,   9.6, 4,   2.0, 4,   4.1, 999.9,   70.0 ,  57.0 , 0.43F,999.9, 010000,
154100,99999, 19530523,   66.5, 4,   56.0, 4, 1018.5, 4, 9999.9, 0,  11.2, 4,   0.5, 4,   1.9, 999.9,   77.0 ,  57.0 , 0.00I,999.9, 000000,
154100,99999, 19530524,   71.0, 4,   54.5, 4, 1018.0, 4, 9999.9, 0,  21.7, 4,   1.0, 4,   4.1, 999.9,   82.0 ,  57.0 , 0.00I,999.9, 000000,
154100,99999, 19530526,   72.0, 4,   60.5, 4, 1019.5, 4, 9999.9, 0,  18.0, 4,   3.5, 4,  14.0, 999.9,   82.0 ,  63.0*, 0.00I,999.9, 000000,
154100,99999, 19530527,   77.5, 4,   59.8, 4, 1018.0, 4, 9999.9, 0,  17.9, 4,   0.0, 4, 999.9, 999.9,   88.0*,  63.0 , 0.00I,999.9, 000000,
154100,99999, 19530530,   60.5, 4,   57.2, 4, 9999.9, 0, 9999.9, 0,   6.8, 4,   5.0, 4,  14.0, 999.9,   64.0 ,  57.0 , 0.24E,999.9, 010010,
154100,99999, 19530603,   59.0, 4,   55.0, 4, 1006.2, 4, 9999.9, 0,  11.8, 4,   3.0, 4,   6.0, 999.9,   70.0 ,  52.0 , 0.04F,999.9, 010000,
154100,99999, 19530604,   65.0, 4,   57.5, 4, 1012.8, 4, 9999.9, 0,  18.0, 4,   1.5, 4,   6.0, 999.9,   79.0 ,  54.0*, 0.00I,999.9, 000000,
154100,99999, 19530605,   70.7, 4,   60.0, 4, 1014.2, 4, 9999.9, 0,  18.6, 4,   0.0, 4, 999.9, 999.9,   82.0 ,  63.0*, 0.00I,999.9, 000000,
154100,99999, 19530606,   67.5, 4,   60.8, 4, 1016.1, 4, 9999.9, 0,   9.8, 4,   3.0, 4,   9.9, 999.9,   72.0 ,  66.0*, 0.12E,999.9, 010000,
154100,99999, 19530607,   68.8, 4,   63.8, 4, 1017.5, 4, 9999.9, 0,  15.5, 4,   0.5, 4,   1.9, 999.9,   77.0 ,  59.0 , 0.04F,999.9, 010000,
154100,99999, 19530611,   68.0, 4, 9999.9, 0, 1006.4, 4, 9999.9, 0,  11.0, 4,   0.5, 4,   1.9, 999.9,   79.0 ,  59.0 , 0.20F,999.9, 010000,
154100,99999, 19530612,   68.2, 4,   63.0, 4, 1006.1, 4, 9999.9, 0,  14.8, 4,   3.0, 4,  12.0, 999.9,   79.0 ,  61.0 , 0.00I,999.9, 000010,
154100,99999, 19530614,   71.2, 4, 9999.9, 0, 1005.7, 4, 9999.9, 0,  21.7, 4,   4.5, 4,   8.0, 999.9,   79.0 ,  66.0 , 0.00I,999.9, 000000,
154100,99999, 19530616,   69.8, 4,   67.0, 4, 1009.6, 4, 9999.9, 0,  21.0, 4,   0.0, 4, 999.9, 999.9,   82.0 ,  64.0 , 0.83F,999.9, 000010,
154100,99999, 19530617,   71.0, 4,   60.8, 4, 1011.4, 4, 9999.9, 0, 999.9, 0,   2.0, 4,   4.1, 999.9,   84.0 ,  59.0 , 0.00I,999.9, 000010,
154100,99999, 19530624,   73.0, 4,   65.8, 4, 1014.7, 4, 9999.9, 0,  17.9, 4,   1.5, 4,   6.0, 999.9,   86.0 ,  61.0 , 0.00I,999.9, 000010,
154100,99999, 19530625,   74.8, 4,   64.5, 4, 1015.5, 4, 9999.9, 0,  21.7, 4,   3.0, 4,   8.0, 999.9,   84.0 ,  64.0 , 0.00I,999.9, 000000,
154100,99999, 19530626,   75.0, 4,   59.0, 4, 1012.2, 4, 9999.9, 0,  21.7, 4,   2.5, 4,   4.1, 999.9,   84.0*,  63.0 , 0.00I,999.9, 000000,
154100,99999, 19530629,   65.5, 4,   57.0, 4, 1015.3, 4, 9999.9, 0,  13.4, 4,   4.0, 4,  12.0, 999.9,   72.0*,  63.0 , 0.53F,999.9, 010000,
154100,99999, 19530630,   69.8, 4,   59.0, 4, 1016.0, 4, 9999.9, 0,  17.4, 4,   4.5, 4,  15.9, 999.9,   84.0 ,  59.0 , 0.00I,999.9, 000000,
154100,99999, 19530701,   74.5, 4,   59.5, 4, 1011.2, 4, 9999.9, 0,  21.7, 4,   0.5, 4,   1.9, 999.9,   88.0 ,  55.0 , 0.00I,999.9, 000000,
