STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
154600,99999, 19660125,   33.1, 7,   32.0, 7, 1010.2, 7, 9999.9, 0,   1.1, 7,   7.4, 7,  16.9, 999.9,   34.0 ,  32.0 , 0.83F,999.9, 011000,
154600,99999, 19660126,   32.0, 6,   28.0, 6, 1015.5, 6, 9999.9, 0,   3.0, 6,   2.7, 6,   4.1, 999.9,   34.0*,  30.0*, 0.31E,999.9, 001000,
154600,99999, 19660127,   26.6, 7,   20.3, 7, 1017.8, 7, 9999.9, 0,   3.6, 7,   3.2, 7,   4.1, 999.9,   28.0 ,  21.0*, 0.00I,999.9, 000000,
154600,99999, 19660128,   28.7, 7,   27.0, 7, 1018.1, 7, 9999.9, 0,   0.7, 7,   4.3, 7,   8.0, 999.9,   30.0 ,  21.0 , 0.16E,999.9, 001000,
154600,99999, 19660129,   32.2, 8,   29.1, 8, 1022.4, 8, 9999.9, 0,   1.7, 8,   9.7, 8,  14.0, 999.9,   34.0 ,  30.0 , 0.63F,999.9, 001000,
154600,99999, 19660130,   33.0, 8,   27.6, 8, 1027.4, 8, 9999.9, 0,   2.5, 8,   0.5, 8,   1.9, 999.9,   37.0 ,  30.0*, 0.00I,999.9, 000000,
154600,99999, 19660131,   24.6, 7,   22.0, 7, 1022.9, 7, 9999.9, 0,   1.1, 7,   0.3, 7,   1.9, 999.9,   39.0 ,  14.0*, 0.00I,999.9, 100000,
154600,99999, 19660201,   23.1, 8,   19.0, 8, 1016.3, 8, 9999.9, 0,   1.4, 8,   4.2, 8,  14.0, 999.9,   34.0 ,  10.0 , 0.00I,999.9, 100000,
154600,99999, 19660202,   35.2, 8,   29.5, 8, 1020.1, 8, 9999.9, 0,   2.5, 8,   3.0, 8,   8.0, 999.9,   43.0 ,  27.0*, 0.00I,999.9, 000000,
154600,99999, 19660203,   28.7, 7,   28.5, 7, 1022.0, 7, 9999.9, 0,   0.7, 7,   0.9, 7,   4.1, 999.9,   32.0*,  23.0 , 0.00I,999.9, 100000,
154600,99999, 19660204,   28.9, 6,   26.5, 6, 1019.4, 6, 9999.9, 0,   3.1, 6,  10.0, 6,  22.9, 999.9,   36.0 ,  21.0*, 0.00I,999.9, 000000,
154600,99999, 19660205,   23.2, 7,   14.4, 7, 1030.5, 7, 9999.9, 0,   6.2, 7,   6.9, 7,  14.0, 999.9,   30.0 ,  16.0 , 0.00I,999.9, 000000,
